Id, Ang1, Ang2, Ang3, Area, AR, IR, OR, PI, CCx, CCy, CR, E1id, E1Ix, E11y, E12x, E12y, E1LAngleId, E1RAngleId,  E2id, E2Ix, E21y, E22x, E12y, E2LAngleId, E2RAngleId, E3id, E3Ix, E31y, E32x, E32y, E3LAngleId, E3RAngleId, MidX, Midy, P1id, P1x, P1y, P2id, P2x, P2y, P3id, P3x, P3y
0,44.9774017333984,135.021926879883,NaN,1165317.89064732,1.66225357408176E-05,2.61746539386373,314929.735712512,3,-315244.735696774,-70.359375,314929.735718546,841,-315,-66.65625,-315,-74.0625,560,0,840,-315,-74.0625,-315000,-315000,246, 0,843,-315000,-315000,-315,-66.65625,559, 0,-105210,-105046.90625, 280, -315, -66.65625, 279, -315, -74.0625125, -315000, -315000
1,62.3168716430664,62.3168716430664,55.3662567138672,738.793170579213,0.994982075878361,11.9036615621854,23.9273889465335,3,-216.5625,-223.401386631399,23.9273889465336,373,-196.875,-237,-236.25,-237,308,1,468,-236.25,-237,-216.5625,-199.473997684865,605, 1,462,-216.5625,-199.473997684865,-196.875,-237,608, 1,-216.5625,-224.491332561622, 153, -196.875, -237, 146, -236.25, -237155, -216.5625, -199.473997684865
2,135.015197753906,NaN,44.9821166992188,4661271.56248564,6.65084382664953E-05,10.4706475680884,314866.739950596,3,-315181.739601208,-133.3125,314866.739949626,477,-315,-148.125,-315000,-315000,314,2,7,-315000,-315000,-315,-118.5,245, 2,478,-315,-118.5,-315,-148.125,594, 2,-105210,-105088.875, 158, -315, -148.125, 125, -315000, -31500087, -315, -118.5
3,23.1170349121094,114.463790893555,42.4191589355469,76.8669100389295,0.487632821345467,3.07861765538369,12.626786059598,3,-290.994481957141,-56.0880615141025,12.6267860595978,1317,-288.178501266808,-68.3968380148975,-303,-60,823,3,838,-303,-60,-302.123953980864,-50.1239539808638,557, 3,40,-302.123953980864,-50.1239539808638,-288.178501266808,-68.3968380148975,25, 3,-297.767485082557,-59.5069306652538, 438, -288.178501266808, -68.3968380148975, 4, -303, -60278, -302.123953980864, -50.1239539808638
4,73.2167587280273,73.2167587280273,33.5664749145508,11.3670387268066,0.82149673587601,1.37551186151008,3.34879446609923,3,-312.209634309849,-57.3984375,3.34879446609925,379,-315,-59.25,-315,-55.546875,251,4,381,-315,-55.546875,-308.86083984375,-57.3984375,5, 4,14,-308.86083984375,-57.3984375,-315,-59.25,561, 4,-312.95361328125,-57.3984375, 88, -315, -59.25, 125, -315, -55.546875126, -308.86083984375, -57.3984375
5,47.0835647583008,73.3666610717773,59.5497779846191,16.7343406677246,0.947933136369091,1.76274311349259,3.71912964292925,3,-311.386175882304,-54.6681255776553,3.71912964292926,381,-308.86083984375,-57.3984375,-315,-55.546875,4,5,378,-315,-55.546875,-312,-51,8, 5,382,-312,-51,-308.86083984375,-57.3984375,253, 5,-311.95361328125,-54.6484375, 126, -308.86083984375, -57.3984375, 125, -315, -55.54687561, -312, -51
6,44.9753799438477,135.023941040039,NaN,1165317.89060836,1.6620775354259E-05,2.61737299140598,314951.972530607,3,-315266.97250434,-48.140625,314951.97252611,13,-315,-44.4375,-315,-51.84375,22,6,12,-315,-51.84375,-315000,-315000,252, 6,15,-315000,-315000,-315,-44.4375,7, 6,-105210,-105032.09375, 90, -315, -44.4375, 91, -315, -51.84375125, -315000, -315000
7,44.9750442504883,135.024612426758,0.0137131344527006,582658.945317406,8.31020220349749E-06,1.30868038809463,314957.531970486,3,-315272.531967696,-42.5859375,314957.531973138,16,-315,-40.734375,-315,-44.4375,10,7,15,-315,-44.4375,-315000,-315000,6, 7,18,-315000,-315000,-315,-40.734375,9, 7,-105210,-105028.390625, 93, -315, -40.734375, 90, -315, -44.4375125, -315000, -315000
8,33.4165840148926,105.708641052246,40.8747863769531,5.5546875,0.640169055930903,0.905637551838899,2.829369971724,3,-312.860595703125,-53.6953125,2.829369971724,11,-315,-55.546875,-315,-51.84375,252,8,35,-315,-51.84375,-312,-51,22, 8,378,-312,-51,-315,-55.546875,5, 8,-314,-52.796875, 125, -315, -55.546875, 91, -315, -51.8437561, -312, -51
9,44.9747085571289,135.024963378906,0.0186005793511868,582658.945298905,8.31005551632312E-06,1.30867268801842,314961.238332968,3,-315276.238320177,-38.8828125,314961.238325619,19,-315,-37.03125,-315,-40.734375,12,9,18,-315,-40.734375,-315000,-315000,7, 9,21,-315000,-315000,-315,-37.03125,11, 9,-105210,-105025.921875, 92, -315, -37.03125, 93, -315, -40.734375125, -315000, -315000
