Id, Ang1, Ang2, Ang3, Area, AR, IR, OR, PI, CCx, CCy, CR, E1id, E1Ix, E11y, E12x, E12y, E1LAngleId, E1RAngleId,  E2id, E2Ix, E21y, E22x, E12y, E2LAngleId, E2RAngleId, E3id, E3Ix, E31y, E32x, E32y, E3LAngleId, E3RAngleId, MidX, Midy, P1id, P1x, P1y, P2id, P2x, P2y, P3id, P3x, P3y
0,62.5134239196777,58.7432861328125,58.7432861328125,317.172167485568,0.998575181899175,7.80911644535239,15.6405177835491,0,-250.781262469274,-141.375,15.6405177835491,156,-235.140744685725,-141.375,-258,-155.25,15,0,9,-258,-155.25,-258,-127.5,5, 0,157,-258,-127.5,-235.140744685725,-141.375,4, 0,-250.380248228575,-141.375, 51, -235.140744685725, -141.375, 48, -258, -155.2547, -258, -127.5
1,58.7607879638672,58.7607879638672,62.4784317016602,317.390625,0.998614325577266,7.8119061227279,15.6454918032787,0,-250.770491803279,-169.125,15.6454918032787,6,-258,-183,-258,-155.25,3,1,3,-258,-155.25,-235.125,-169.125,15, 1,4,-235.125,-169.125,-258,-183,106, 1,-250.375,-169.125, 49, -258, -183, 48, -258, -155.2552, -235.125, -169.125
2,133.035278320313,0.0227963346987963,46.9487686157227,18497022.2423688,0.000406687617566916,50.7223448568722,249441.304165236,0,-249553.799024191,-8701.73303314729,249441.304165128,5,-258,-183,-258000,-258000,16,2,413,-258000,-258000,-262.779909721832,-44.25,274, 2,7,-262.779909721832,-44.25,-258,-183,3, 2,-86173.5933032406,-86075.75, 49, -258, -183, 53, -258000, -258000136, -262.779909721832, -44.25
3,0.492440640926361,177.534271240234,1.97301030158997,66.3212473904178,0.000592098343918529,0.477672217262616,1613.48945548932,0,-1871.42979622595,-169.124999999994,1613.48945548916,10,-262.779909721832,-44.25,-258,-155.25,5,3,6,-258,-155.25,-258,-183,1, 3,7,-258,-183,-262.779909721832,-44.25,2, 3,-259.593303240611,-127.5, 136, -262.779909721832, -44.25, 48, -258, -155.2549, -258, -183
4,39.2073440551758,79.9650650024414,60.8275947570801,486.300533828553,0.873102665829221,9.23360880545379,21.1512555552313,0,-238.066382432183,-120.427058446253,21.151255555231,155,-221.770430754078,-106.943083866495,-235.140744685725,-141.375,6,4,157,-235.140744685725,-141.375,-258,-127.5,0, 4,20,-258,-127.5,-221.770430754078,-106.943083866495,103, 4,-238.303725146601,-125.272694622165, 53, -221.770430754078, -106.943083866495, 51, -235.140744685725, -141.37547, -258, -127.5
5,0.820189416408539,176.713912963867,2.46573734283447,66.3212473904315,0.00123173132327589,0.596843536229786,969.113190435771,0,-1227.01385967996,-141.374999999999,969.113190435898,13,-262.779909721832,-44.25,-258,-127.5,7,5,9,-258,-127.5,-258,-155.25,0, 5,10,-258,-155.25,-262.779909721832,-44.25,3, 5,-259.593303240611,-109, 136, -262.779909721832, -44.25, 47, -258, -127.548, -258, -155.25
6,42.443546295166,68.7782287597656,68.7782287597656,460.365527973119,0.923800597633026,9.15111437900051,19.8118823530697,0,-221.770430754077,-126.754966219565,19.8118823530697,162,-221.770430754078,-106.943083866495,-208.40011682243,-141.375,120,6,158,-208.40011682243,-141.375,-235.140744685725,-141.375,19, 6,155,-235.140744685725,-141.375,-221.770430754078,-106.943083866495,4, 6,-221.770430754077,-129.897694622165, 53, -221.770430754078, -106.943083866495, 50, -208.40011682243, -141.37551, -235.140744685725, -141.375
7,1.63622629642487,175.077590942383,3.28608560562134,66.3212473904213,0.00327234346707726,0.795015926732863,485.900049754216,0,-743.70190727044,-113.624999999999,485.900049754209,16,-262.779909721832,-44.25,-258,-99.75,273,7,12,-258,-99.75,-258,-127.5,103, 7,13,-258,-127.5,-262.779909721832,-44.25,5, 7,-259.593303240611,-90.5, 136, -262.779909721832, -44.25, 46, -258, -99.7547, -258, -127.5
8,54.4266395568848,100.648529052734,24.9248275756836,425.917419433594,0.607644950236046,7.63893936203283,25.1427724662746,0,-252.900331720224,8.12016228068179,25.1427724662745,168,-239.206793643552,29.2067936435523,-227.953125,11.25,10,8,165,-227.953125,11.25,-258,-16.5,116, 8,25,-258,-16.5,-239.206793643552,29.2067936435523,12, 8,-241.719972881184,7.98559788118411, 55, -239.206793643552, 29.2067936435523, 54, -227.953125, 11.2544, -258, -16.5
9,80.2267608642578,49.8866195678711,49.8866195678711,390.70138383679,0.916707433095164,8.43822960813457,18.4098640493048,0,-248.70058057456,-32.388483019585,18.409864049305,411,-262.779909721832,-44.25,-258,-16.5,11,9,176,-258,-16.5,-234.621251427289,-44.2499999999999,266, 9,18,-234.621251427289,-44.2499999999999,-262.779909721832,-44.25,115, 9,-251.800387049707,-35, 136, -262.779909721832, -44.25, 44, -258, -16.557, -234.621251427289, -44.2499999999999
10,31.2041606903076,58.1121597290039,90.6836776733398,367.976441766224,0.743305212452776,7.60098957123623,20.4518667268707,0,-218.757293003828,29.5178823762325,20.4518667268707,166,-210,48,-227.953125,11.25,107,10,168,-227.953125,11.25,-239.206793643552,29.2067936435523,8, 10,17,-239.206793643552,29.2067936435523,-210,48,112, 10,-225.719972881184,29.4855978811841, 41, -210, 48, 54, -227.953125, 11.2555, -239.206793643552, 29.2067936435523
