Id, Ang1, Ang2, Ang3, Area, AR, IR, OR, PI, CCx, CCy, CR, E1id, E1Ix, E11y, E12x, E12y, E1LAngleId, E1RAngleId,  E2id, E2Ix, E21y, E22x, E12y, E2LAngleId, E2RAngleId, E3id, E3Ix, E31y, E32x, E32y, E3LAngleId, E3RAngleId, MidX, Midy, P1id, P1x, P1y, P2id, P2x, P2y, P3id, P3x, P3y
0,23.1985874176025,111.801406860352,45,135,0.509722269701004,4.11740764230985,16.1554944214035,2,-297,-45,16.1554944214035,4,-303,-60,-312,-39,1,0,12,-312,-39,-303,-30,4, 0,3,-303,-30,-303,-60,85, 0,-306,-43, 0, -303, -60, 22, -312, -3921, -303, -30
1,21.8014087677002,135,23.1985874176025,54.0000000000001,0.28102987943354,2.27008832471813,16.1554944214035,2,-297,-45,16.1554944214035,9,-303,-60,-312,-51,6,1,6,-312,-51,-312,-39,2, 1,4,-312,-39,-303,-60,0, 1,-309,-50, 0, -303, -60, 23, -312, -5122, -312, -39
2,44.9673919677734,135.031173706055,0.0133879259228706,1438128.00000095,3.53416320880703E-05,4.2402032917059,239955.148711833,2,-240267.148636978,-45,239955.148711992,6,-312,-39,-312,-51,1,2,5,-312,-51,-240000,-240000,71, 2,7,-240000,-240000,-312,-39,3, 2,-80208,-80030, 22, -312, -39, 23, -312, -5137, -240000, -240000
3,135.107086181641,18.40234375,26.4905776977539,28729800000,0.270887506103947,51493.6196319228,380184.53026891,2,-360898.778835913,120449.389417956,380184.530268911,7,-312,-39,-240000,-240000,2,3,2,-240000,-240000,0,240000,-1, 3,8,0,240000,-312,-39,4, 3,-80104,-13, 22, -312, -39, 37, -240000, -24000035, 0, 240000
4,135.072326660156,44.9255294799805,NaN,1078771.50000354,5.28880827777472E-05,4.49411236418551,169948.015815632,2,-120478.894348571,120136.894348571,169948.015816189,12,-303,-30,-312,-39,0,4,8,-312,-39,0,240000,3, 4,13,0,240000,-303,-30,8, 4,-205,79977, 21, -303, -30, 22, -312, -3935, 0, 240000
5,65.125846862793,90,24.874153137207,1577.8125,0.655720909165293,14.9071198536813,45.4678801463187,2,-245.625,-101.25,45.4678801463187,105,-264.75,-60,-226.5,-60,122,5,180,-226.5,-60,-226.5,-142.5,134, 5,186,-226.5,-142.5,-264.75,-60,72, 5,-239.25,-87.5, 61, -264.75, -60, 59, -226.5, -6035, -226.5, -142.5
6,1.94154930114746,177.838836669922,0.220048382878304,27.0000000000156,0.000259680588584496,0.21559665280857,1660.4756942656,2,-1481.625,-1229.625,1660.47569426656,9,-312,-51,-303,-60,1,6,110,-303,-60,-226.5,-142.5,72, 6,11,-226.5,-142.5,-312,-51,71, 6,-280.5,-84.5, 23, -312, -51, 0, -303, -6035, -226.5, -142.5
7,60.2551155090332,60.2551155090332,59.4897651672363,252,0.999940368811951,6.96387042565466,13.9285714285714,2,-123,70.9285714285714,13.9285714285714,29,-135,78,-111,78,17,7,36,-111,78,-123,57,11, 7,21,-123,57,-135,78,77, 7,-123,71, 17, -135, 78, 16, -111, 7838, -123, 57
8,57.1924438476563,0.036336962133646,122.767471313477,20146157.9999991,0.0011758951912343,83.915760586688,142726.598785738,2,-77399.472884954,120082.513376595,142726.598785732,13,-303,-30,0,240000,4,8,28,0,240000,-135,78,17, 8,25,-135,78,-303,-30,15, 8,-146,80016, 21, -303, -30, 35, 0, 24000017, -135, 78
9,72.191291809082,72.191291809082,35.6174240112305,126.076888489209,0.849207609442484,4.63993941833866,10.9276915721112,2,-142.218501647887,-31.7814983521127,10.9276915721113,23,-153,-30,-144,-21,125,9,124,-144,-21,-134.491456834532,-39.5085431654676,82, 9,122,-134.491456834532,-39.5085431654676,-153,-30,79, 9,-143.830485611511,-30.1695143884892, 20, -153, -30, 19, -144, -2140, -134.491456834532, -39.5085431654676
10,61.8214073181152,28.1785907745361,90,472.5,0.707402765088402,8.42642973859711,23.8235702614029,2,-123,-9.75,23.8235702614029,189,-144,1.5,-102,-21,127,10,35,-102,-21,-144,-21,81, 10,190,-144,-21,-144,1.5,83, 10,-130,-13.5, 62, -144, 1.5, 14, -102, -2119, -144, -21
11,74.7448806762695,74.7448806762695,30.5102367401123,148.5,0.775546546245359,4.86076696751365,12.5350747573979,2,-114.136363636364,65.8636363636364,12.5350747573979,40,-111,78,-102,69,34,11,119,-102,69,-123,57,78, 11,36,-123,57,-111,78,7, 11,-112,68, 16, -111, 78, 15, -102, 6938, -123, 57
12,139.21418762207,35.7144050598145,5.07138347625732,788.906249999999,0.101730665964356,5.50242451912803,108.176319637109,2,-121.3125,-167.752840909091,108.176319637108,19,-130.875,-60,-111.75,-60,90,12,32,-111.75,-60,-226.5,-142.5,20, 12,120,-226.5,-142.5,-130.875,-60,13, 12,-156.375,-87.5, 39, -130.875, -60, 31, -111.75, -6035, -226.5, -142.5
13,40.7858200073242,6.3752589225769,132.838912963867,788.906250000002,0.14206625520849,6.11721546253987,86.117782911396,2,-140.4375,-145.585227272727,86.1177829113963,120,-130.875,-60,-226.5,-142.5,12,13,20,-226.5,-142.5,-150,-60,133, 13,121,-150,-60,-130.875,-60,80, 13,-169.125,-87.5, 39, -130.875, -60, 35, -226.5, -142.529, -150, -60
14,43.9351463317871,5.75075054168701,130.314102172852,928.124999999999,0.136230786279954,6.37299790210455,93.5617869665384,2,-237.375,63.0909090909091,93.5617869665383,183,-246.75,-30,-144,69,86,14,107,-144,69,-228,-30,74, 14,184,-228,-30,-246.75,-30,121, 14,-206.25,3, 60, -246.75, -30, 18, -144, 6934, -228, -30
15,12.2647800445557,166.908096313477,0.827097773551941,269.999999999984,0.00612828056850389,1.35084555795426,440.856303119308,2,-451.2,385.2,440.856303119282,27,-135,78,-144,69,77,15,24,-144,69,-303,-30,117, 15,25,-303,-30,-135,78,8, 15,-194,39, 17, -135, 78, 18, -144, 6921, -303, -30
16,130.73210144043,32.7352256774902,16.5326652526855,1012.5,0.294625976999537,9.70656256168127,65.8907450085199,2,-209.25,33.1666666666667,65.8907450085198,15,-190.5,-30,-228,-30,119,16,113,-228,-30,-144,24,74, 16,126,-144,24,-190.5,-30,126, 16,-187.5,-12, 41, -190.5, -30, 34, -228, -3036, -144, 24
17,90.0265121459961,89.9677658081055,0.00107469689100981,2879064,0.000200054935510013,11.9993982431421,119961.031829094,2,-123,120039.031228899,119961.031829094,29,-111,78,-135,78,7,17,28,-135,78,0,240000,8, 17,33,0,240000,-111,78,25, 17,-82,80052, 16, -111, 78, 17, -135, 7835, 0, 240000
18,36.2538414001465,136.273025512695,7.47314119338989,1559.25,0.150538197655846,9.1148457062918,121.096782719955,2,17.25,90.0681818181818,121.096782719955,55,33,-30,1.5,-30,37,18,54,1.5,-30,-102,69,33, 18,34,-102,69,33,-30,31, 18,-22.5,3, 24, 33, -30, 26, 1.5, -3015, -102, 69
19,127.874977111816,36.8698959350586,15.2551250457764,455.625,0.301646415445623,6.44868431175646,42.7565784412177,2,-60.75,12.75,42.7565784412177,115,-102,1.5,-102,24,128,19,134,-102,24,-61.5,-30,88, 19,192,-61.5,-30,-102,1.5,75, 19,-88.5,-1.5, 63, -102, 1.5, 37, -102, 2443, -61.5, -30
20,46.0509605407715,98.7694244384766,35.1796112060547,12333.9375,0.717819483026649,44.0206640781178,122.651070691219,2,-110.6051956492,-182.64572786975,122.651070691219,32,-226.5,-142.5,-111.75,-60,12,20,152,-111.75,-60,12,-186,100, 20,47,12,-186,-226.5,-142.5,99, 20,-108.75,-129.5, 35, -226.5, -142.5, 31, -111.75, -6049, 12, -186
21,68.1985931396484,54.8252792358398,56.9761352539063,472.5,0.98490157834693,9.48875490567871,19.2684327333595,2,-77.25,-41.1,19.2684327333595,132,-61.5,-30,-73.5,-60,29,21,45,-73.5,-60,-93,-30,27, 21,133,-93,-30,-61.5,-30,75, 21,-76,-40, 43, -61.5, -30, 30, -73.5, -6013, -93, -30
22,87.2736892700195,32.4711952209473,60.2551155090332,472.5,0.774731151008781,8.72560162816329,22.5254957588878,2,-142.928571428571,46.5,22.5254957588878,117,-123,57,-144,24,76,22,26,-144,24,-144,69,74, 22,118,-144,69,-123,57,77, 22,-137,50, 38, -123, 57, 36, -144, 2418, -144, 69
23,126.869903564453,36.0273704528809,17.1027240753174,1620,0.329030186050277,12.586765421381,76.5082716116369,2,-28.875,46.5,76.5082716116369,39,-102,24,-102,69,78,23,52,-102,69,-30,-30,33, 23,114,-30,-30,-102,24,88, 23,-78,21, 37, -102, 24, 15, -102, 6925, -30, -30
24,53.4028396606445,80.322151184082,46.2750091552734,237.086415242806,0.910982102487347,6.55760992357999,14.3967920021153,2,-122.883644594,-48.0247814747636,14.3967920021152,123,-130.875,-60,-134.491456834532,-39.5085431654676,80,24,135,-134.491456834532,-39.5085431654676,-111.375,-39.375,82, 24,30,-111.375,-39.375,-130.875,-60,90, 24,-125.580485611511,-46.2945143884892, 39, -130.875, -60, 40, -134.491456834532, -39.508543165467644, -111.375, -39.375
25,111.77490234375,0.0644166767597198,68.1606369018555,32395464.0000008,0.00208784839994601,134.912834881628,129236.236582231,2,48021.1029369112,120016.757342278,129236.236582234,33,-111,78,0,240000,17,25,96,0,240000,159,-30,55, 25,88,159,-30,-111,78,34, 25,16,80016, 16, -111, 78, 35, 0, 24000012, 159, -30
26,48.814079284668,80.0737533569336,51.112174987793,472.5,0.917365340027237,9.28117928822491,20.2344232624907,2,-45.75,-42.703125,20.2344232624907,48,-61.5,-30,-30,-30,88,26,51,-30,-30,-35.25,-60,35, 26,43,-35.25,-60,-61.5,-30,29, 26,-42.25,-40, 43, -61.5, -30, 25, -30, -3033, -35.25, -60
