Id, Ang1, Ang2, Ang3, Area, AR, IR, OR, PI, CCx, CCy, CR, E1id, E1Ix, E11y, E12x, E12y, E1LAngleId, E1RAngleId,  E2id, E2Ix, E21y, E22x, E12y, E2LAngleId, E2RAngleId, E3id, E3Ix, E31y, E32x, E32y, E3LAngleId, E3RAngleId, MidX, Midy, P1id, P1x, P1y, P2id, P2x, P2y, P3id, P3x, P3y
0,108.704689025879,35.6476593017578,35.6476593017578,629.433799342105,0.609084236865213,9.52513949204452,31.2769200564696,1,-325.030209530154,-148.125,31.2769200564696,360,-293.753289473684,-148.125,-315,-177.75,254,0,9,-315,-177.75,-315,-118.5,3, 0,361,-315,-118.5,-293.753289473684,-148.125,239, 0,-307.917763157895,-148.125, 119, -293.753289473684, -148.125, 67, -315, -177.7566, -315, -118.5
1,37.7713661193848,46.4200134277344,95.8086242675781,782.85813378759,0.757243566563047,11.2745596358501,29.7778948113688,1,-318.013701112742,-207.375,29.7778948113687,6,-315,-237,-315,-177.75,2,1,383,-315,-177.75,-288.574408986073,-202.897154705935,254, 1,4,-288.574408986073,-202.897154705935,-315,-237,253, 1,-306.191469662024,-205.882384901978, 68, -315, -237, 67, -315, -177.75126, -288.574408986073, -202.897154705935
2,44.9875068664551,135.007110595703,NaN,9322543.12501024,0.000133059415485356,20.9430625651812,314792.643403519,1,-315107.642009867,-207.375,314792.643403865,6,-315,-177.75,-315,-237,1,2,5,-315,-237,-315000,-315000,263, 2,7,-315000,-315000,-315,-177.75,3, 2,-105210,-105138.25, 67, -315, -177.75, 68, -315, -237122, -315000, -315000
3,44.9821166992188,135.012496948242,NaN,9322543.12498126,0.000133021842284895,20.9410911725289,314851.919246149,1,-315166.91785178,-148.125,314851.919245516,9,-315,-118.5,-315,-177.75,0,3,7,-315,-177.75,-315000,-315000,2, 3,10,-315000,-315000,-315,-118.5,5, 3,-105210,-105098.75, 66, -315, -118.5, 67, -315, -177.75122, -315000, -315000
4,107.206558227539,36.3967208862305,36.3967208862305,646.974917763159,0.628076218777112,9.73926469122401,31.0130025626085,1,-324.174186773135,-88.8749999999999,31.0130025626084,363,-293.161184210526,-88.875,-315,-118.5,27,4,12,-315,-118.5,-315,-59.25,5, 4,364,-315,-59.25,-293.161184210526,-88.875,241, 4,-307.720394736842,-88.875, 120, -293.161184210526, -88.875, 66, -315, -118.565, -315, -59.25
5,44.9767265319824,135.017883300781,0.00577790383249521,9322543.12498879,0.000132984279699031,20.939119965712,314911.206243344,1,-315226.204849492,-88.875,314911.206242966,12,-315,-59.25,-315,-118.5,4,5,10,-315,-118.5,-315000,-315000,3, 5,13,-315000,-315000,-315,-59.25,7, 5,-105210,-105059.25, 65, -315, -59.25, 66, -315, -118.5122, -315000, -315000
6,106.028472900391,36.9857597351074,36.9857597351074,661.0078125,0.642910047577449,9.90829396460124,30.8232668067227,1,-323.510766806723,-29.625,30.8232668067227,366,-292.6875,-29.625,-315,-59.25,31,6,15,-315,-59.25,-315,0,7, 6,367,-315,0,-292.6875,-29.625,243, 6,-307.5625,-29.625, 121, -292.6875, -29.625, 65, -315, -59.2564, -315, 0
7,44.9713401794434,135.023284912109,0.0171014871448278,9322543.12499377,0.000132946727724978,20.9371489446953,314970.504396424,1,-315285.503003003,-29.625,314970.504396214,15,-315,0,-315,-59.25,6,7,13,-315,-59.25,-315000,-315000,5, 7,16,-315000,-315000,-315,0,9, 7,-105210,-105019.75, 64, -315, 0, 65, -315, -59.25122, -315000, -315000
8,55.6196556091309,99.3400268554688,25.0403213500977,844.3125,0.616801795449869,10.7929696954721,34.9965573222761,1,-283.292763157895,14.8125,34.9965573222761,18,-315,0,-315,29.625,9,8,43,-315,29.625,-258,39,35, 8,40,-258,39,-315,0,33, 8,-296,22.875, 64, -315, 0, 63, -315, 29.625112, -258, 39
9,44.9686431884766,135.028656005859,0.0168639179319143,4661271.56248212,6.64614962157799E-05,10.4681836278596,315014.985334447,1,-315329.984984985,14.8125,315014.985333239,18,-315,29.625,-315,0,8,9,16,-315,0,-315000,-315000,7, 9,19,-315000,-315000,-315,29.625,11, 9,-105210,-104990.125, 63, -315, 29.625, 64, -315, 0122, -315000, -315000
